"","ID","Sex","Condition","BG_Type","BG_Intensity","Stim","Dur (ms)","Freq (kHz)","Inten (dB)","n","mean","sd","median","se"
"704","Orange 4","Female","Post HHL","NA","NA","tone",50,16,10,57,445.19298245614,356.8970659226,317,47.2721711956059
"705","Orange 4","Female","Post HHL","NA","NA","tone",50,16,15,41,290.731707317073,67.3164260750093,292,10.5130594970305
"706","Orange 4","Female","Post HHL","NA","NA","tone",50,16,20,69,314.246376811594,211.319343355939,282,25.4398594234293
"707","Orange 4","Female","Post HHL","NA","NA","tone",50,16,25,43,371.744186046512,336.853514370809,277,51.3696793530618
"708","Orange 4","Female","Post HHL","NA","NA","tone",50,16,30,194,327.716494845361,160.931508091046,295,11.5542089212623
"709","Orange 4","Female","Post HHL","NA","NA","tone",50,16,35,44,288.590909090909,40.5475994654449,279.5,6.11278061711345
"710","Orange 4","Female","Post HHL","NA","NA","tone",50,16,40,153,364.516339869281,251.521739789059,296,20.3343274566551
"711","Orange 4","Female","Post HHL","NA","NA","tone",50,16,50,158,356.721518987342,193.554280588117,302,15.398351780527
"712","Orange 4","Female","Post HHL","NA","NA","tone",50,16,60,160,341.7,172.274565116745,307.5,13.6195002170976
"713","Orange 4","Female","Post HHL","NA","NA","tone",50,16,70,132,351.886363636364,206.069752058359,306.5,17.9360697008455
"714","Orange 4","Female","Post HHL","NA","NA","tone",50,16,80,130,367.184615384615,204.190623227885,316.5,17.9087023569317
"715","Orange 4","Female","Post HHL","NA","NA","tone",50,16,90,132,350.25,219.383917904468,294,19.0949190915935
"716","Orange 4","Female","Post HHL","NA","NA","tone",50,32,10,53,461.830188679245,408.274923204048,322,56.0808736974158
"717","Orange 4","Female","Post HHL","NA","NA","tone",50,32,15,40,326.55,163.647831701226,281.5,25.8749941161891
"718","Orange 4","Female","Post HHL","NA","NA","tone",50,32,20,72,355.027777777778,241.644015451331,280.5,28.4780203264638
"719","Orange 4","Female","Post HHL","NA","NA","tone",50,32,25,44,294.636363636364,128.335695501905,277,19.3473340540509
"720","Orange 4","Female","Post HHL","NA","NA","tone",50,32,30,204,330.529411764706,209.09701266886,278.5,14.6397191234979
"721","Orange 4","Female","Post HHL","NA","NA","tone",50,32,35,44,371.613636363636,264.359446623395,282,39.8536861016266
"722","Orange 4","Female","Post HHL","NA","NA","tone",50,32,40,161,322.664596273292,149.461238457475,290,11.779195735772
"723","Orange 4","Female","Post HHL","NA","NA","tone",50,32,50,161,362.701863354037,239.533553096442,296,18.8778885838732
"724","Orange 4","Female","Post HHL","NA","NA","tone",50,32,60,161,358.496894409938,228.044434382414,294,17.972419182169
"725","Orange 4","Female","Post HHL","NA","NA","tone",50,32,70,132,365.628787878788,207.382944277357,308,18.0503684124967
"726","Orange 4","Female","Post HHL","NA","NA","tone",50,32,80,132,363.348484848485,208.530444620359,315.5,18.1502454974558
"727","Orange 4","Female","Post HHL","NA","NA","tone",50,32,90,131,351.709923664122,204.088347707541,309,17.8312817309327
"728","Orange 5","Female","Baseline","NA","NA","BBN",50,0,25,146,263.328767123288,206.579035875611,203.5,17.0966026552456
"729","Orange 5","Female","Baseline","NA","NA","BBN",50,0,30,408,210.904411764706,163.465309170955,178,8.09273871187717
"730","Orange 5","Female","Baseline","NA","NA","BBN",50,0,35,163,154.036809815951,42.598163985612,153,3.33654570920312
"731","Orange 5","Female","Baseline","NA","NA","BBN",50,0,40,419,160.045346062053,56.4085010565512,151,2.75573560751696
"732","Orange 5","Female","Baseline","NA","NA","BBN",50,0,45,140,136.407142857143,61.7444135973696,131,5.21835538575342
"733","Orange 5","Female","Baseline","NA","NA","BBN",50,0,50,282,135.833333333333,34.7982066185478,132,2.07220304861907
"734","Orange 5","Female","Baseline","NA","NA","BBN",50,0,60,255,124.772549019608,35.1638911879348,118,2.20204828309598
"735","Orange 5","Female","Baseline","NA","NA","BBN",50,0,70,255,111.058823529412,24.3124443725096,109,1.5225043241722
"736","Orange 5","Female","Baseline","NA","NA","BBN",50,0,80,255,95.9607843137255,17.1346689863619,95,1.07301459389632
"737","Orange 5","Female","Baseline","NA","NA","BBN",50,0,90,255,77.1176470588235,17.9156455827468,78,1.12192124543884
"738","Orange 5","Female","Baseline","NA","NA","tone",50,4,25,38,393.263157894737,463.540527643632,212.5,75.1962031460535
"739","Orange 5","Female","Baseline","NA","NA","tone",50,4,30,332,314.593373493976,311.107698905852,219.5,17.0742531737481
"740","Orange 5","Female","Baseline","NA","NA","tone",50,4,35,47,297.021276595745,249.231557196681,206,36.354158971501
"741","Orange 5","Female","Baseline","NA","NA","tone",50,4,40,361,285.994459833795,250.679964124909,216,13.1936823223636
"742","Orange 5","Female","Baseline","NA","NA","tone",50,4,45,49,209.836734693878,71.0109577632141,193,10.144422537602
"743","Orange 5","Female","Baseline","NA","NA","tone",50,4,50,375,248.912,198.555452295734,197,10.2533594672008
"744","Orange 5","Female","Baseline","NA","NA","tone",50,4,55,17,182.823529411765,47.5923251350962,167,11.5428343235729
"745","Orange 5","Female","Baseline","NA","NA","tone",50,4,60,334,221.176646706587,106.712864120976,193,5.8390681339884
"746","Orange 5","Female","Baseline","NA","NA","tone",50,4,70,342,180.055555555556,89.6059464741715,163,4.84533465960238
"747","Orange 5","Female","Baseline","NA","NA","tone",50,4,80,295,167.901694915254,62.5218369784374,154,3.64016208391149
"748","Orange 5","Female","Baseline","NA","NA","tone",50,4,90,245,131.016326530612,40.2631678233547,126,2.5723194355001
"749","Orange 5","Female","Baseline","NA","NA","tone",50,8,30,328,326.42987804878,319.079421187048,226.5,17.6182137103822
"750","Orange 5","Female","Baseline","NA","NA","tone",50,8,35,51,240.901960784314,216.588204194223,194,30.3284148768562
"751","Orange 5","Female","Baseline","NA","NA","tone",50,8,40,371,249.967654986523,192.56980209966,200,9.99772597873277
"752","Orange 5","Female","Baseline","NA","NA","tone",50,8,45,53,193.490566037736,54.5490684689233,174,7.49289080776696
"753","Orange 5","Female","Baseline","NA","NA","tone",50,8,50,353,203.303116147309,93.4193953510835,183,4.97221270952758
"754","Orange 5","Female","Baseline","NA","NA","tone",50,8,55,11,182.272727272727,59.5383757069185,166,17.9514957133691
"755","Orange 5","Female","Baseline","NA","NA","tone",50,8,60,348,179.701149425287,49.0135227926176,166.5,2.62740060812617
"756","Orange 5","Female","Baseline","NA","NA","tone",50,8,70,342,166.330409356725,50.2720360268365,155.5,2.71840037580344
"757","Orange 5","Female","Baseline","NA","NA","tone",50,8,80,307,139.983713355049,45.4714921310424,134,2.59519513216593
"758","Orange 5","Female","Baseline","NA","NA","tone",50,8,90,245,100.138775510204,29.7351203754143,100,1.89970715653044
"759","Orange 5","Female","Baseline","NA","NA","tone",50,16,10,67,608,461.870570877193,397,56.4264710085962
"760","Orange 5","Female","Baseline","NA","NA","tone",50,16,15,44,401.318181818182,454.699019936816,237.5,68.5484564396704
"761","Orange 5","Female","Baseline","NA","NA","tone",50,16,20,144,249.881944444444,194.503078391796,214,16.208589865983
"762","Orange 5","Female","Baseline","NA","NA","tone",50,16,25,53,190.452830188679,44.4970033726282,186,6.11213347729093
"763","Orange 5","Female","Baseline","NA","NA","tone",50,16,30,389,222.951156812339,126.281167143817,198,6.40270933478314
"764","Orange 5","Female","Baseline","NA","NA","tone",50,16,35,52,190.307692307692,54.9450843352647,175.5,7.61951226559577
"765","Orange 5","Female","Baseline","NA","NA","tone",50,16,40,374,207.732620320856,108.625722641504,184,5.6169023994735
"766","Orange 5","Female","Baseline","NA","NA","tone",50,16,45,6,174.666666666667,30.4280572279379,169.5,12.4222023454423
"767","Orange 5","Female","Baseline","NA","NA","tone",50,16,50,342,189.959064327485,105.097600594566,172.5,5.68302737529457
"768","Orange 5","Female","Baseline","NA","NA","tone",50,16,60,342,175.72514619883,56.5613404271591,166,3.05848700838487
"769","Orange 5","Female","Baseline","NA","NA","tone",50,16,70,293,168.607508532423,74.8639831349236,157,4.37360059367453
"770","Orange 5","Female","Baseline","NA","NA","tone",50,16,80,265,152.203773584906,49.1207154129072,143,3.01746156135391
"771","Orange 5","Female","Baseline","NA","NA","tone",50,16,90,245,123.840816326531,36.9669098730255,119,2.36172923983409
"772","Orange 5","Female","Baseline","NA","NA","tone",50,32,0,86,513.581395348837,473.02797989912,291.5,51.0079188753424
"773","Orange 5","Female","Baseline","NA","NA","tone",50,32,5,46,283.586956521739,284.429298075752,193,41.9368120960531
"774","Orange 5","Female","Baseline","NA","NA","tone",50,32,10,125,215.352,178.863042577275,182,15.997996874609
"775","Orange 5","Female","Baseline","NA","NA","tone",50,32,15,52,188.288461538462,65.9284628760187,169.5,9.14263282353882
"776","Orange 5","Female","Baseline","NA","NA","tone",50,32,20,149,183.436241610738,52.8693343584804,173,4.33122463230612
"777","Orange 5","Female","Baseline","NA","NA","tone",50,32,25,53,173.320754716981,56.5609860052049,159,7.76924893516886
"778","Orange 5","Female","Baseline","NA","NA","tone",50,32,30,352,191.318181818182,68.9461651259422,176,3.67484294870577
"779","Orange 5","Female","Baseline","NA","NA","tone",50,32,35,12,158.25,66.9560575031389,136,19.3285489116566
"780","Orange 5","Female","Baseline","NA","NA","tone",50,32,40,343,193.752186588921,101.011752194792,173,5.45412195514905
"781","Orange 5","Female","Baseline","NA","NA","tone",50,32,50,342,175.956140350877,51.1615904230854,163,2.76650196858097
"782","Orange 5","Female","Baseline","NA","NA","tone",50,32,60,291,174.975945017182,59.6162102352268,164,3.49476413611095
"783","Orange 5","Female","Baseline","NA","NA","tone",50,32,70,272,166.75,44.6714533610387,158.5,2.70860471555023
"784","Orange 5","Female","Baseline","NA","NA","tone",50,32,80,265,153.788679245283,52.5398177301048,145,3.22749534709492
"785","Orange 5","Female","Baseline","NA","NA","tone",50,32,90,244,152.012295081967,68.1390783954954,133.5,4.36215749963111
"786","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,25,75,287.306666666667,343.948455178708,186,39.7157466369566
"787","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,30,238,197.571428571429,148.173041241291,167,9.60463170626529
"788","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,35,84,157.595238095238,53.3120206268354,155,5.81681833270286
"789","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,40,238,143.752100840336,37.67193349998,142,2.44190875680966
"790","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,45,84,124.77380952381,37.6999412579761,123,4.11340082166819
"791","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,50,155,121.903225806452,26.0911922725261,123,2.09569499474045
"792","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,60,155,108.374193548387,21.6804263828946,110,1.74141375295887
"793","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,70,155,103.883870967742,18.4337898516537,103,1.4806376313775
"794","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,80,155,90.1741935483871,19.2546666251434,90,1.54657204048891
"795","Orange 5","Female","Post HHL","NA","NA","BBN",50,0,90,155,78.2322580645161,16.3201808601986,76,1.31086847180961
"796","Orange 5","Female","Post HHL","NA","NA","tone",50,4,20,16,465.75,528.750413711422,205.5,132.187603427856
"797","Orange 5","Female","Post HHL","NA","NA","tone",50,4,25,10,268.1,202.885545183595,197.5,64.1580427105164
"798","Orange 5","Female","Post HHL","NA","NA","tone",50,4,30,154,264.207792207792,233.319094112434,216.5,18.8013883981398
"799","Orange 5","Female","Post HHL","NA","NA","tone",50,4,35,10,210.4,79.3518185746937,205.5,25.0932483172488
"800","Orange 5","Female","Post HHL","NA","NA","tone",50,4,40,156,330.673076923077,332.418258950038,229,26.6147610483855
"801","Orange 5","Female","Post HHL","NA","NA","tone",50,4,45,9,116.666666666667,93.1665175908169,179,31.0555058636056
"802","Orange 5","Female","Post HHL","NA","NA","tone",50,4,50,158,259.462025316456,211.685911908021,209,16.8408269175808
"803","Orange 5","Female","Post HHL","NA","NA","tone",50,4,55,10,221.7,60.5824507042537,197,19.1578530460314
"804","Orange 5","Female","Post HHL","NA","NA","tone",50,4,60,150,248.273333333333,200.455350655112,200,16.3671108438568
"805","Orange 5","Female","Post HHL","NA","NA","tone",50,4,70,156,196.967948717949,155.225680444034,173.5,12.4280008163208
"806","Orange 5","Female","Post HHL","NA","NA","tone",50,4,80,138,162.876811594203,44.193577645268,158.5,3.76200715881282
"807","Orange 5","Female","Post HHL","NA","NA","tone",50,4,90,137,140.737226277372,40.0327568213892,136,3.42022923498667
"808","Orange 5","Female","Post HHL","NA","NA","tone",50,8,30,151,248.086092715232,205.062915236515,210,16.6877833741444
"809","Orange 5","Female","Post HHL","NA","NA","tone",50,8,35,10,196.1,33.4114085638756,198.5,10.5656150896302
"810","Orange 5","Female","Post HHL","NA","NA","tone",50,8,40,163,243.38036809816,212.030052860233,196,16.6074754614276
"811","Orange 5","Female","Post HHL","NA","NA","tone",50,8,45,10,177.4,85.8140107700628,185,27.1367729187618
"812","Orange 5","Female","Post HHL","NA","NA","tone",50,8,50,166,212.686746987952,208.669692748559,179,16.1959091725773
"813","Orange 5","Female","Post HHL","NA","NA","tone",50,8,55,10,147.2,67.6080205629809,149.5,21.3795333074519
"814","Orange 5","Female","Post HHL","NA","NA","tone",50,8,60,157,198.420382165605,182.584758238136,172,14.5718500853548
"815","Orange 5","Female","Post HHL","NA","NA","tone",50,8,70,157,182.917197452229,156.614787991864,162,12.4992208209984
"816","Orange 5","Female","Post HHL","NA","NA","tone",50,8,80,137,139.810218978102,38.855223898678,139,3.31962580801349
"817","Orange 5","Female","Post HHL","NA","NA","tone",50,8,90,138,112.036231884058,50.1082637269229,102.5,4.26549867425248
"818","Orange 5","Female","Post HHL","NA","NA","tone",50,16,10,22,330.772727272727,317.329921723085,224,67.6549666324315
"819","Orange 5","Female","Post HHL","NA","NA","tone",50,16,15,9,215.333333333333,49.7016096318821,200,16.5672032106274
"820","Orange 5","Female","Post HHL","NA","NA","tone",50,16,20,29,293.51724137931,371.006316916732,191,68.8941434856749
"821","Orange 5","Female","Post HHL","NA","NA","tone",50,16,25,10,178.6,37.5801365972327,177,11.8838826427505
"822","Orange 5","Female","Post HHL","NA","NA","tone",50,16,30,164,217.585365853659,129.045143688871,195,10.0767327716733
"823","Orange 5","Female","Post HHL","NA","NA","tone",50,16,35,10,172.2,65.4162738841711,179,20.6864421515371
"824","Orange 5","Female","Post HHL","NA","NA","tone",50,16,40,150,210.466666666667,146.350121085821,182,11.9494373484932
"825","Orange 5","Female","Post HHL","NA","NA","tone",50,16,50,156,191.762820512821,130.097140489737,176,10.4161074609713
"826","Orange 5","Female","Post HHL","NA","NA","tone",50,16,60,156,175.557692307692,67.2029416008071,165.5,5.38054148440416
"827","Orange 5","Female","Post HHL","NA","NA","tone",50,16,70,138,182.471014492754,84.7889773883052,171.5,7.21771707381507
"828","Orange 5","Female","Post HHL","NA","NA","tone",50,16,80,138,159.666666666667,86.5199300556639,149.5,7.36506555006741
"829","Orange 5","Female","Post HHL","NA","NA","tone",50,16,90,138,134.311594202899,66.6946195232597,124.5,5.67742304356448
"830","Orange 5","Female","Post HHL","NA","NA","tone",50,32,0,16,473.25,574.107248981698,190,143.526812245425
"831","Orange 5","Female","Post HHL","NA","NA","tone",50,32,5,9,320.555555555556,244.151137162573,270,81.3837123875245
"832","Orange 5","Female","Post HHL","NA","NA","tone",50,32,10,25,280.64,316.124564056639,187,63.2249128113278
"833","Orange 5","Female","Post HHL","NA","NA","tone",50,32,15,10,165.4,55.928923147549,159.5,17.6862784226768
"834","Orange 5","Female","Post HHL","NA","NA","tone",50,32,20,29,207.310344827586,264.443769805913,165,49.1059752629234
"835","Orange 5","Female","Post HHL","NA","NA","tone",50,32,25,10,172.7,34.4385120339296,170.5,10.8904137254335
"836","Orange 5","Female","Post HHL","NA","NA","tone",50,32,30,166,183.469879518072,114.664130065255,168,8.89966248298071
"837","Orange 5","Female","Post HHL","NA","NA","tone",50,32,35,10,160.1,40.2035100734031,164.5,12.7134661765477
"838","Orange 5","Female","Post HHL","NA","NA","tone",50,32,40,157,184.420382165605,86.0847917856348,172,6.87031432762412
"839","Orange 5","Female","Post HHL","NA","NA","tone",50,32,50,154,168.876623376623,45.3450572962879,165,3.65400884743954
"840","Orange 5","Female","Post HHL","NA","NA","tone",50,32,60,138,178.586956521739,80.1092983531901,166,6.81935633976542
"841","Orange 5","Female","Post HHL","NA","NA","tone",50,32,70,138,168.789855072464,38.362552623287,162.5,3.26563734571492
"842","Orange 5","Female","Post HHL","NA","NA","tone",50,32,80,138,154.876811594203,48.005238901839,151,4.08647731258244
"843","Orange 5","Female","Post HHL","NA","NA","tone",50,32,90,137,149.416058394161,44.3343981337169,146,3.78774325458047
