"","ID","Genotype","Phase","Duration","Dur (ms)","Type","Inten (dB)","CR","FA","Hit","Miss"
"290","GP 3","Tsc2_LE_Het","BBN Rxn","50ms",50,1,40,NA,NA,294,1
"291","GP 3","Tsc2_LE_Het","BBN Rxn","50ms",50,1,50,NA,NA,293,1
"292","GP 3","Tsc2_LE_Het","BBN Rxn","50ms",50,1,60,NA,NA,294,1
"293","GP 3","Tsc2_LE_Het","BBN Rxn","50ms",50,1,70,NA,NA,295,NA
"294","GP 3","Tsc2_LE_Het","BBN Rxn","50ms",50,1,80,NA,NA,295,1
"295","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,0,-100,608,49,NA,NA
"296","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,10,NA,NA,15,76
"297","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,15,NA,NA,14,115
"298","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,20,NA,NA,73,146
"299","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,25,NA,NA,108,20
"300","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,30,NA,NA,207,12
"301","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,35,NA,NA,127,NA
"302","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,40,NA,NA,217,2
"303","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,45,NA,NA,128,1
"304","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,50,NA,NA,90,NA
"305","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,60,NA,NA,89,1
"306","GP 3","Tsc2_LE_Het","BBN TH","100ms",100,1,70,NA,NA,89,1
"307","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,0,-100,552,72,NA,NA
"308","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,10,NA,NA,23,60
"309","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,15,NA,NA,35,90
"310","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,20,NA,NA,139,67
"311","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,25,NA,NA,124,3
"312","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,30,NA,NA,206,1
"313","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,35,NA,NA,123,2
"314","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,40,NA,NA,206,1
"315","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,45,NA,NA,126,NA
"316","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,50,NA,NA,81,1
"317","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,60,NA,NA,82,NA
"318","GP 3","Tsc2_LE_Het","BBN TH","300ms",300,1,70,NA,NA,82,1
"319","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,0,-100,649,55,NA,NA
"320","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,10,NA,NA,5,92
"321","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,15,NA,NA,16,122
"322","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,20,NA,NA,54,181
"323","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,25,NA,NA,95,42
"324","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,30,NA,NA,221,14
"325","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,35,NA,NA,137,NA
"326","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,40,NA,NA,232,1
"327","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,45,NA,NA,137,NA
"328","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,50,NA,NA,97,NA
"329","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,60,NA,NA,96,NA
"330","GP 3","Tsc2_LE_Het","BBN TH","50ms",50,1,70,NA,NA,96,NA
"331","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,0,-100,518,82,NA,NA
"332","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,20,NA,NA,52,147
"333","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,30,NA,NA,175,24
"334","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,40,NA,NA,198,1
"335","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,50,NA,NA,198,2
"336","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,60,NA,NA,198,2
"337","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,70,NA,NA,199,1
"338","GP 4","Tsc2_LE_WT","BBN Rxn","100ms",100,1,80,NA,NA,199,NA
"339","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,0,-100,484,64,NA,NA
"340","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,20,NA,NA,66,118
"341","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,30,NA,NA,175,8
"342","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,40,NA,NA,179,4
"343","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,50,NA,NA,173,9
"344","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,60,NA,NA,178,6
"345","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,70,NA,NA,180,3
"346","GP 4","Tsc2_LE_WT","BBN Rxn","300ms",300,1,80,NA,NA,183,NA
"347","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,0,-100,504,87,NA,NA
"348","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,20,NA,NA,46,151
"349","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,30,NA,NA,181,17
"350","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,40,NA,NA,194,2
"351","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,50,NA,NA,195,1
"352","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,60,NA,NA,195,1
"353","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,70,NA,NA,195,3
"354","GP 4","Tsc2_LE_WT","BBN Rxn","50ms",50,1,80,NA,NA,197,NA
"355","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,0,-100,497,88,NA,NA
"356","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,10,NA,NA,8,72
"357","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,15,NA,NA,24,89
"358","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,20,NA,NA,59,135
"359","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,25,NA,NA,87,26
"360","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,30,NA,NA,176,19
"361","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,35,NA,NA,109,5
"362","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,40,NA,NA,193,3
"363","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,45,NA,NA,111,2
"364","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,50,NA,NA,79,1
"365","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,60,NA,NA,79,NA
"366","GP 4","Tsc2_LE_WT","BBN TH","100ms",100,1,70,NA,NA,81,NA
"367","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,0,-100,498,104,NA,NA
"368","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,10,NA,NA,12,65
"369","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,15,NA,NA,33,91
"370","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,20,NA,NA,74,127
"371","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,25,NA,NA,102,23
"372","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,30,NA,NA,199,3
"373","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,35,NA,NA,123,2
"374","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,40,NA,NA,200,1
"375","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,45,NA,NA,123,1
"376","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,50,NA,NA,76,1
"377","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,60,NA,NA,77,NA
"378","GP 4","Tsc2_LE_WT","BBN TH","300ms",300,1,70,NA,NA,76,NA
"379","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,0,-100,448,75,NA,NA
"380","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,10,NA,NA,9,85
"381","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,15,NA,NA,12,67
"382","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,20,NA,NA,53,121
"383","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,25,NA,NA,61,18
"384","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,30,NA,NA,164,10
"385","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,35,NA,NA,78,1
"386","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,40,NA,NA,175,1
"387","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,45,NA,NA,80,NA
"388","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,50,NA,NA,96,NA
"389","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,60,NA,NA,94,1
"390","GP 4","Tsc2_LE_WT","BBN TH","50ms",50,1,70,NA,NA,95,NA
"391","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,0,-100,400,48,NA,NA
"392","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,20,NA,NA,53,97
"393","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,30,NA,NA,128,21
"394","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,40,NA,NA,134,15
"395","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,50,NA,NA,144,7
"396","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,60,NA,NA,144,5
"397","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,70,NA,NA,145,4
"398","GP 5","Tsc2_LE_Het","BBN Rxn","100ms",100,1,80,NA,NA,149,1
"399","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,0,-100,491,48,NA,NA
"400","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,20,NA,NA,119,62
"401","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,30,NA,NA,176,5
"402","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,40,NA,NA,179,1
"403","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,50,NA,NA,176,5
"404","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,60,NA,NA,177,3
"405","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,70,NA,NA,177,2
"406","GP 5","Tsc2_LE_Het","BBN Rxn","300ms",300,1,80,NA,NA,181,NA
"407","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,0,-100,386,59,NA,NA
"408","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,10,NA,NA,12,51
"409","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,15,NA,NA,19,67
"410","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,20,NA,NA,49,100
"411","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,25,NA,NA,49,35
"412","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,30,NA,NA,142,7
"413","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,35,NA,NA,81,3
"414","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,40,NA,NA,146,3
"415","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,45,NA,NA,84,1
"416","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,50,NA,NA,62,1
"417","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,60,NA,NA,63,NA
"418","GP 5","Tsc2_LE_Het","BBN TH","100ms",100,1,70,NA,NA,63,NA
"419","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,0,-100,359,102,NA,NA
"420","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,10,NA,NA,15,49
"421","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,15,NA,NA,31,59
"422","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,20,NA,NA,123,31
"423","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,25,NA,NA,87,3
"424","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,30,NA,NA,155,1
"425","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,35,NA,NA,90,NA
"426","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,40,NA,NA,151,3
"427","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,45,NA,NA,91,NA
"428","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,50,NA,NA,65,NA
"429","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,60,NA,NA,65,NA
"430","GP 5","Tsc2_LE_Het","BBN TH","300ms",300,1,70,NA,NA,66,NA
"431","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,0,-100,552,28,NA,NA
"432","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,20,NA,NA,30,164
"433","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,30,NA,NA,192,2
"434","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,40,NA,NA,192,1
"435","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,50,NA,NA,193,1
"436","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,60,NA,NA,193,NA
"437","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,70,NA,NA,194,NA
"438","GP 6","Tsc2_LE_WT","BBN Rxn","300ms",300,1,80,NA,NA,193,NA
"439","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,0,-100,495,46,NA,NA
"440","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,10,NA,NA,3,84
"441","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,15,NA,NA,7,88
"442","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,20,NA,NA,34,146
"443","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,25,NA,NA,84,10
"444","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,30,NA,NA,175,6
"445","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,35,NA,NA,94,NA
"446","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,40,NA,NA,179,NA
"447","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,45,NA,NA,93,1
"448","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,50,NA,NA,87,NA
"449","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,60,NA,NA,86,NA
"450","GP 6","Tsc2_LE_WT","BBN TH","300ms",300,1,70,NA,NA,87,NA
"451","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,0,-100,390,132,NA,NA
"452","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,20,NA,NA,74,99
"453","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,30,NA,NA,170,3
"454","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,40,NA,NA,174,NA
"455","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,50,NA,NA,174,NA
"456","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,60,NA,NA,172,NA
"457","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,70,NA,NA,174,NA
"458","RP 1","Tsc2_LE_WT","BBN Rxn","100ms",100,1,80,NA,NA,174,NA
"459","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,0,-100,484,119,NA,NA
"460","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,20,NA,NA,154,47
"461","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,30,NA,NA,201,NA
"462","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,40,NA,NA,199,1
"463","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,50,NA,NA,199,2
"464","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,60,NA,NA,202,NA
"465","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,70,NA,NA,200,1
"466","RP 1","Tsc2_LE_WT","BBN Rxn","300ms",300,1,80,NA,NA,201,NA
"467","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,20,NA,NA,36,101
"468","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,30,NA,NA,114,23
"469","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,40,NA,NA,138,1
"470","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,50,NA,NA,142,NA
"471","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,60,NA,NA,137,NA
"472","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,70,NA,NA,136,NA
"473","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",50,1,80,NA,NA,139,NA
"474","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,20,NA,NA,40,101
"475","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,30,NA,NA,127,12
"476","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,40,NA,NA,136,2
"477","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,50,NA,NA,136,NA
"478","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,60,NA,NA,138,NA
"479","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,70,NA,NA,140,NA
"480","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",100,1,80,NA,NA,139,NA
"481","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,0,-100,1058,186,NA,NA
"482","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,20,NA,NA,54,83
"483","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,30,NA,NA,139,NA
"484","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,40,NA,NA,138,1
"485","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,50,NA,NA,138,NA
"486","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,60,NA,NA,137,NA
"487","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,70,NA,NA,136,NA
"488","RP 1","Tsc2_LE_WT","BBN Rxn","50-300ms",300,1,80,NA,NA,138,NA
"489","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,0,-100,555,240,NA,NA
"490","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,20,NA,NA,90,175
"491","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,30,NA,NA,258,9
"492","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,40,NA,NA,266,1
"493","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,50,NA,NA,260,3
"494","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,60,NA,NA,263,NA
"495","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,70,NA,NA,264,NA
"496","RP 1","Tsc2_LE_WT","BBN Rxn","50ms",50,1,80,NA,NA,264,NA
"497","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,0,-100,339,194,NA,NA
"498","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,10,NA,NA,24,51
"499","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,15,NA,NA,29,72
"500","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,20,NA,NA,74,103
"501","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,25,NA,NA,90,12
"502","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,30,NA,NA,177,2
"503","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,35,NA,NA,102,NA
"504","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,40,NA,NA,178,NA
"505","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,45,NA,NA,101,NA
"506","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,50,NA,NA,76,NA
"507","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,60,NA,NA,76,NA
"508","RP 1","Tsc2_LE_WT","BBN TH","100ms",100,1,70,NA,NA,76,NA
"509","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,0,-100,453,198,NA,NA
"510","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,10,NA,NA,50,95
"511","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,15,NA,NA,46,59
"512","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,20,NA,NA,164,54
"513","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,25,NA,NA,105,1
"514","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,30,NA,NA,215,2
"515","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,35,NA,NA,106,NA
"516","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,40,NA,NA,214,2
"517","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,45,NA,NA,71,NA
"518","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,50,NA,NA,109,1
"519","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,60,NA,NA,111,NA
"520","RP 1","Tsc2_LE_WT","BBN TH","300ms",300,1,70,NA,NA,109,1
"521","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,10,NA,NA,9,21
"522","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,15,NA,NA,10,31
"523","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,20,NA,NA,17,54
"524","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,25,NA,NA,27,15
"525","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,30,NA,NA,68,3
"526","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,35,NA,NA,40,1
"527","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,40,NA,NA,70,NA
"528","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,45,NA,NA,42,NA
"529","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,50,NA,NA,29,NA
"530","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,60,NA,NA,29,NA
"531","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",50,1,70,NA,NA,29,NA
"532","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,10,NA,NA,5,25
"533","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,15,NA,NA,4,36
"534","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,20,NA,NA,21,48
"535","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,25,NA,NA,33,8
"536","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,30,NA,NA,69,1
"537","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,35,NA,NA,41,NA
"538","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,40,NA,NA,72,NA
"539","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,45,NA,NA,42,NA
"540","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,50,NA,NA,30,NA
"541","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,60,NA,NA,29,NA
"542","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",100,1,70,NA,NA,29,NA
"543","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,0,-100,532,101,NA,NA
"544","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,10,NA,NA,4,25
"545","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,15,NA,NA,7,35
"546","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,20,NA,NA,34,35
"547","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,25,NA,NA,40,1
"548","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,30,NA,NA,70,NA
"549","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,35,NA,NA,41,NA
"550","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,40,NA,NA,70,NA
"551","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,45,NA,NA,42,NA
"552","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,50,NA,NA,30,NA
"553","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,60,NA,NA,29,NA
"554","RP 1","Tsc2_LE_WT","BBN TH","50-300ms",300,1,70,NA,NA,30,NA
"555","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,0,-100,199,241,NA,NA
"556","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,10,NA,NA,21,45
"557","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,15,NA,NA,43,37
"558","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,20,NA,NA,84,63
"559","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,25,NA,NA,68,11
"560","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,30,NA,NA,142,3
"561","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,35,NA,NA,79,NA
"562","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,40,NA,NA,147,NA
"563","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,45,NA,NA,79,NA
"564","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,50,NA,NA,67,NA
"565","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,60,NA,NA,66,NA
"566","RP 1","Tsc2_LE_WT","BBN TH","50ms",50,1,70,NA,NA,66,NA
"567","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,0,-100,453,94,NA,NA
"568","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,20,NA,NA,123,59
"569","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,30,NA,NA,182,1
"570","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,40,NA,NA,182,NA
"571","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,50,NA,NA,181,NA
"572","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,60,NA,NA,184,NA
"573","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,70,NA,NA,180,NA
"574","RP 2","Tsc2_LE_Het","BBN Rxn","100ms",100,1,80,NA,NA,180,NA
"575","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,0,-100,847,186,NA,NA
"576","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,20,NA,NA,261,36
"577","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,30,NA,NA,345,NA
"578","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,40,NA,NA,343,1
"579","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,50,NA,NA,344,NA
"580","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,60,NA,NA,346,NA
"581","RP 2","Tsc2_LE_Het","BBN Rxn","300ms",300,1,70,NA,NA,344,NA
