"","Date","File","Weight","WeightChange","Trials","Hit","FA","Thresholds","Phase","ID","Genotype","Frequency","Intensity","Duration","BG_Type","BG_Intensity","Condition","Sex","BBN_TH","4_TH","8_TH","16_TH","32_TH"
"1596",2021-07-03,"BBN_30-90dB_300ms_4s",216,-0.220216606498195,353,0.9766,0.057,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1597",2021-07-06,"BBN_30-90dB_300ms_4s",220,-0.205776173285199,172,1,0.118,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1598",2021-07-07,"BBN_10-70dB_300ms_4s",217,-0.216606498194946,293,0.761,0.091,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1599",2021-07-08,"BBN_15-45dB_300ms_4s",218,-0.212996389891697,368,0.76,0.127,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","15-45dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1600",2021-07-09,"BBN_15-45dB_300ms_4s",224,-0.191335740072202,402,0.737,0.116,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","15-45dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1601",2021-07-13,"4kHz_30-90dB_300ms_4s",222,-0.1985559566787,271,0.926,0.171,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1602",2021-07-14,"4kHz_30-90dB_300ms_4s",220,-0.205776173285199,291,0.912,0.132,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1603",2021-07-15,"4kHz_30-90dB_300ms_4s",222,-0.1985559566787,238,0.94,0.186,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1604",2021-07-16,"4kHz_10-70dB_300ms_4s",223,-0.194945848375451,247,0.833,0.205,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1605",2021-07-17,"4kHz_10-40dB_300ms_4s",222,-0.1985559566787,368,0.678,0.364,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1606",2021-07-19,"4kHz_20-50dB_300ms_8s",232,-0.162454873646209,159,0.928,0.188,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","20-50dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1607",2021-07-20,"4kHz_10-40dB_300ms_8s",230,-0.169675090252708,239,0.707,0.264,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1608",2021-07-21,"4kHz_10-40dB_300ms_8s_1s",233,-0.15884476534296,384,0.674,0.145,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1609",2021-07-22,"4kHz_10-40dB_300ms_8s_1.5s",233,-0.15884476534296,382,0.707,0.138,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1610",2021-07-23,"4kHz_10-40dB_300ms_8s_1.5s",229,-0.173285198555957,385,0.674,0.174,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1611",2021-07-24,"4kHz_10-40dB_300ms_8s_1s",230,-0.169675090252708,349,0.69,0.144,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1612",2021-07-26,"4kHz_10-40dB_300ms_8s_1s",236,-0.148014440433213,328,0.709,0.133,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1613",2021-07-27,"4kHz_10-40dB_300ms_8s_1s",228,-0.176895306859206,399,0.717,0.175,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1614",2021-07-28,"4kHz_10-40dB_300ms_8s",232,-0.162454873646209,327,0.764,0.316,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1615",2021-07-29,"4kHz_10-40dB_300ms_8s",232,-0.162454873646209,316,0.796,0.253,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1616",2021-07-30,"4kHz_10-40dB_300ms_8s",230,-0.169675090252708,371,0.78,0.232,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1617",2021-07-31,"4kHz_10-40dB_300ms_8s_1.5s",230,-0.169675090252708,420,0.707,0.175,NA,"Thresholding, 4kHz","Orange 3","TTS Noise","4kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1618",2021-08-04,"8kHz_30-90dB_300ms_8s",237,-0.144404332129964,405,0.8425,0.124,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1619",2021-08-05,"8kHz_30-90dB_300ms_8s_1.5s",238,-0.140794223826715,347,0.876,0.019,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1620",2021-08-06,"8kHz_30-90dB_300ms_8s_1.5s",240,-0.133574007220217,263,0.87,0.139,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1621",2021-08-09,"8kHz_30-90dB_300ms_8s_1s",251,-0.0938628158844765,76,0.926,0.091,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1622",2021-08-10,"8kHz_30-90dB_300ms_8s_1s",250,-0.0974729241877256,191,0.902,0.103,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1623",2021-08-11,"8kHz_30-90dB_300ms_8s_1s",240,-0.133574007220217,195,0.893,0.038,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1624",2021-08-13,"8kHz_20-50dB_300ms_8s_1s",231,-0.166064981949458,58,0.532,0.149,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","20-50dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1625",2021-08-14,"8kHz_20-50dB_300ms_8s_1s",240,-0.133574007220217,367,0.717,0.138,NA,"Thresholding, 8kHz","Orange 3","TTS Noise","8kHz","20-50dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1626",2021-09-20,"BBN_30-90dB_300ms_4s",255,-0.0794223826714801,146,1,0.091,NA,"Thresholding, BBN","Orange 3","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1627",2021-09-21,"BBN_10-70dB_300ms_4s",239,-0.137184115523466,73,0.765,0.091,"Feeder not working","Thresholding, BBN","Orange 3","TTS Noise","BBN","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1628",2021-10-22,"4-32kHz_30-90dB_50ms_4s",257,-0.0722021660649819,338,0.953,0.118,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1629",2021-10-23,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",257,-0.0722021660649819,291,0.976,0.07,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1630",2021-10-26,"4-32kHz_30-90dB_50ms_4s",251,-0.0938628158844765,273,0.651,0.568,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1631",2021-10-27,"4-32kHz_30-90dB_50ms_4s",253,-0.0866425992779783,327,0.965,0.165,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1632",2021-10-28,"4-32kHz_30-90dB_50ms_4s",255,-0.0794223826714801,304,0.981,0.125,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1633",2021-10-29,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",264,-0.0469314079422383,241,0.994,0.028,"Consturction","Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1634",2021-10-30,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",260,-0.0613718411552347,336,0.9661,0.07,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1635",2021-11-02,"4-32kHz_30-90dB_50ms_4s",NA,-1,211,0.987,0.194,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1636",2021-11-03,"4-32kHz_30-90dB_50ms_4s_NG1",255,-0.0794223826714801,327,0.987,0.103,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1637",2021-11-04,"4-32kHz_30-90dB_50ms_4s_NG1",267,-0.036101083032491,341,0.983,0.099,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1638",2021-11-05,"4-32kHz_30-90dB_50ms_4s_NG1",266,-0.0397111913357401,266,0.984,0.063,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1639",2021-11-06,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",260,-0.0613718411552347,271,0.879,0.185,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1640",2021-11-08,"4-32kHz_30-90dB_50ms_4s_NG1",260,-0.0613718411552347,149,0.981,0.045,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1641",2021-11-09,"4-32kHz_30-90dB_50ms_4s_NG1",262,-0.0541516245487365,280,0.989,0.083,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1642",2021-11-10,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",264,-0.0469314079422383,244,0.843,0.139,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1643",2021-11-11,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",258,-0.0685920577617329,349,0.807,0.076,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1644",2021-11-12,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",261,-0.0577617328519856,362,0.85,0.128,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1645",2021-11-13,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",258,-0.0685920577617329,269,0.989,0.062,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1646",2021-11-15,"4-32kHz_30-90dB_50ms_4s_NG1",263,-0.0505415162454874,198,1,0.067,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1647",2021-11-16,"4-32kHz_30-90dB_50ms_4s_NG1",266,-0.0397111913357401,318,0.964,0.168,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1648",2021-11-17,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",259,-0.0649819494584837,247,0.85,0.081,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1649",2021-11-18,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",257,-0.0722021660649819,195,0.978,0.052,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1650",2021-11-19,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",260,-0.0613718411552347,245,0.976,0.107,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1651",2021-11-20,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",262,-0.0541516245487365,283,0.827,0.081,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"1652",2021-11-22,"4-32kHz_30-90dB_50ms_4s_NG1",252,-0.0902527075812274,152,0.981,0.089,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1653",2021-11-23,"4-32kHz_30-90dB_50ms_4s_NG1",261,-0.0577617328519856,274,0.963,0.048,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1654",2021-11-24,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",253,-0.0866425992779783,293,0.966,0.08,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1655",2021-11-29,"4-32kHz_30-90dB_50ms_4s",261,-0.0577617328519856,226,0.987,0.191,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1656",2021-11-30,"4-32kHz_30-90dB_50ms_4s",272,-0.0180505415162455,279,0.995,0.084,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1657",2021-12-01,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",270,-0.0252707581227437,275,0.974,0.036,NA,"Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"1658",2021-12-02,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB",263,-0.0505415162454874,274,0.839,0.16,"36, 41, 46, 34","Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,36,41,46,34
"1659",2021-12-03,"4-32kHz_30-90dB_50ms_4s",264,-0.0469314079422383,287,0.97,0.093,"NA, NA, NA, NA","Reaction time","Orange 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1660",2021-12-04,"4-32kHz_20-80dB_50ms_4s",263,-0.0505415162454874,231,0.944,0.087,"22, 25, NA, NA","Reaction time","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,22,25,NA,NA
"1661",2021-12-06,"4-32kHz_20-80dB_50ms_4s",266,-0.0397111913357401,327,0.904,0.083,"38, 23, NA, 23","Thresholding, tones","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,38,23,NA,23
"1662",2021-12-07,"4-32kHz_10-70dB_50ms_8s_1s",265,-0.0433212996389892,314,0.791,0.021,NA,"Thresholding, tones","Orange 3","TTS Noise","4-32kHz","10-70dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1663",2021-12-08,"4-32kHz_10-70dB_50ms_4s",265,-0.0433212996389892,311,0.853,0.106,"15, 28, 14, 10","Thresholding, tones","Orange 3","TTS Noise","4-32kHz","10-70dB","50ms","NA","NA","Baseline","Female",NA,15,28,14,10
"1664",2021-12-09,"4-32kHz_MIXdB_50ms_4s",277,0,392,0.802,0.109,"20, 27, 17, 10","Thresholding, tones","Orange 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,20,27,17,10
"1665",2021-12-10,"4-32kHz_MIXdB_50ms_4s",262,-0.0541516245487365,258,0.835,0.132,"21, 23, 14, 11","Thresholding, tones","Orange 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,21,23,14,11
"1666",2021-12-11,"4-32kHz_MIX5stepdB_50ms_4s",259,-0.0649819494584837,286,0.826,0.153,"19, 23, 12, 8","Thresholding, tones","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,19,23,12,8
"1667",2021-12-13,"4-32kHz_20-80dB_50ms_4s",264,-0.0469314079422383,242,0.935,0.11,"24, 22, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,24,22,NA,NA
"1668",2021-12-14,"4-32kHz_MIX5stepdB_50ms_4s",269,-0.0288808664259928,362,0.763,0.101,"22, 27, 15, 11","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,22,27,15,11
"1669",2021-12-15,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",258,-0.0685920577617329,300,0.79,0.133,"22, 27, 21, 11","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,22,27,21,11
"1670",2021-12-16,"4-32kHz_20-80dB_50ms_4s",254,-0.0830324909747292,208,0.952,0.082,"21, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,21,NA,NA,NA
"1671",2021-12-17,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",258,-0.0685920577617329,391,0.641,0.229,"36, 45, 41, 30","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,36,45,41,30
"1672",2021-12-18,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",261,-0.0577617328519856,417,0.729,0.2,"23, 34, 22, 17","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,23,34,22,17
"1673",2021-12-20,"4-32kHz_20-80dB_50ms_4s",267,-0.036101083032491,255,0.91,0.09,"28, 28, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,28,28,NA,NA
"1674",2021-12-21,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",255,-0.0794223826714801,275,0.615,0.253,"37, 46, 40, 46","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,37,46,40,46
"1675",2021-12-22,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",256,-0.075812274368231,332,0.803,0.172,"18, 28, 24, 12","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,18,28,24,12
"1676",2022-01-05,"4-32kHz_20-80dB_50ms_4s",271,-0.0216606498194946,256,0.939,0.078,"NA, 25, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,25,NA,NA
"1677",2022-01-06,"4-32kHz_MIX5stepdB_50ms_4s",271,-0.0216606498194946,344,0.785,0.176,"24, 26, 16, 22","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,24,26,16,22
"1678",2022-01-07,"4-32kHz_20-80dB_50ms_4s",277,0,213,0.927,0.032,"23, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,23,NA,NA,NA
"1679",2022-01-08,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",NA,-1,282,0.69,0.341,"39, 43, 46, 27","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,39,43,46,27
"1680",2022-01-10,"4-32kHz_20-80dB_50ms_4s",266,-0.0397111913357401,148,0.942,0.156,"NA, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1681",2022-01-11,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",265,-0.0433212996389892,321,0.733,0.365,"31, 47, 26, 17","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,31,47,26,17
"1682",2022-01-12,"4-32kHz_20-80dB_50ms_4s",265,-0.0433212996389892,210,0.993,0.078,"NA, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"1683",2022-01-13,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",265,-0.0433212996389892,305,0.783,0.194,"26, 28, 22, 12","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,26,28,22,12
"1684",2022-01-14,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",263,-0.0505415162454874,302,0.749,0.527,"33, 42, 43, 32","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,33,42,43,32
"1685",2022-01-17,"4-32kHz_20-80dB_50ms_4s",265,-0.0433212996389892,271,0.963,0.217,"22, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,22,NA,NA,NA
"1686",2022-01-18,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",264,-0.0469314079422383,297,0.808,0.404,"21, 27, 21, 16","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,21,27,21,16
"1687",2022-01-19,"4-32kHz_20-80dB_50ms_4s",266,-0.0397111913357401,260,0.962,0.128,"NA, 21, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,21,NA,NA
"1688",2022-01-20,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",266,-0.0397111913357401,306,0.847,0.253,"25, 27, 15, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,25,27,15,NA
"1689",2022-01-21,"4-32kHz_20-80dB_50ms_4s",263,-0.0505415162454874,246,0.948,0.26,"24, 40, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,24,40,NA,NA
"1690",2022-01-25,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",270,-0.0252707581227437,268,0.855,0.61,"32, 41, 46, 27","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,32,41,46,27
"1691",2022-01-26,"4-32kHz_20-80dB_50ms_4s_TR200ms",256,-0.075812274368231,276,0.902,0.157,"21, 34, 27, 23","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,21,34,27,23
"1692",2022-01-27,"4-32kHz_MIX5stepdB_50ms_4s_TR200ms_BG_PNK_50dB",263,-0.0505415162454874,282,0.802,0.494,"29, 52, 43, 32","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,29,52,43,32
"1693",2022-01-28,"4-32kHz_MIX5stepdB_50ms_4s_TR200ms_BG_PNK_50dB",257,-0.0722021660649819,233,0.773,0.529,"38, 43, 37, 32","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,38,43,37,32
"1694",2022-01-29,"4-32kHz_20-80dB_50ms_4s_TR200ms",255,-0.0794223826714801,330,0.935,0.153,"21, 24, NA, 21","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,21,24,NA,21
"1695",2022-01-31,"4-32kHz_20-80dB_50ms_4s",257,-0.0722021660649819,210,0.939,0.286,"23, 31, NA, 21","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,23,31,NA,21
"1696",2022-02-04,"4-32kHz_20-80dB_50ms_4s",259,-0.0649819494584837,234,0.933,0.155,"23, NA, NA, NA","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,23,NA,NA,NA
"1697",2022-02-05,"4-32kHz_MIX5stepdB_50ms_4s",255,-0.0794223826714801,255,0.853,0.449,"23, 27, 17, 13","Thresholding, BG","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,23,27,17,13
"1698",2022-02-07,"4-32kHz_20-80dB_50ms_4s_TR200ms",255,-0.0794223826714801,252,0.92,0.079,"25, 25, NA, NA","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,25,25,NA,NA
"1699",2022-02-08,"4-32kHz_MIX5stepdB_50ms_4s_TR200ms",261,-0.0577617328519856,257,0.844,0.364,"23, 27, 21, 17","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,23,27,21,17
"1700",2022-02-09,"4-32kHz_20-80dB_50ms_4s_TR200ms",256,-0.075812274368231,295,0.947,0.124,"NA, NA, NA, NA","Thresholding, TR effect","Orange 3","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
